,customer_id,Recency,Frequency,MonetaryValue,label_kmeans5
2394,CS3506,197,14,906,Kelas C
2395,CS3507,22,15,1054,Kelas B
2396,CS3508,47,20,1453,Kelas B
2397,CS3509,53,28,2151,Kelas A
2398,CS3510,66,23,1603,Kelas A
2399,CS3511,9,20,1390,Kelas B
2400,CS3512,9,16,1215,Kelas B
2401,CS3513,137,14,1054,Kelas C
2402,CS3514,63,20,1532,Kelas B
2403,CS3515,46,25,1679,Kelas A
2404,CS3516,20,14,941,Kelas D
2405,CS3517,2,24,1654,Kelas A
2406,CS3518,10,25,1560,Kelas A
2407,CS3519,43,22,1668,Kelas A
2408,CS3520,43,24,1678,Kelas A
2409,CS3521,108,21,1506,Kelas C
2410,CS3522,99,11,742,Kelas D
2411,CS3523,9,17,1089,Kelas B
2412,CS3524,43,22,1475,Kelas A
2413,CS3525,59,17,1269,Kelas B
2414,CS3526,11,24,1583,Kelas A
2415,CS3527,45,16,984,Kelas B
2416,CS3528,136,21,1407,Kelas C
2417,CS3529,114,21,1465,Kelas C
2418,CS3530,113,30,2186,Kelas A
2419,CS3531,36,22,1611,Kelas A
2420,CS3532,260,14,1007,Kelas E
2421,CS3533,57,19,1406,Kelas B
2422,CS3534,54,15,1095,Kelas B
2423,CS3535,89,19,1281,Kelas B
2424,CS3536,98,21,1689,Kelas A
2425,CS3537,330,15,1029,Kelas E
2426,CS3538,40,12,934,Kelas D
2427,CS3539,9,19,1406,Kelas B
2428,CS3540,13,23,1646,Kelas A
2429,CS3541,36,26,1932,Kelas A
2430,CS3542,112,21,1595,Kelas C
2431,CS3543,45,24,1676,Kelas A
2432,CS3544,66,20,1444,Kelas B
2433,CS3545,35,20,1368,Kelas B
2434,CS3546,83,16,1130,Kelas B
2435,CS3547,26,21,1531,Kelas B
2436,CS3548,39,19,1398,Kelas B
2437,CS3549,13,19,1441,Kelas B
2438,CS3550,76,20,1403,Kelas B
2439,CS3551,2,18,1205,Kelas B
2440,CS3552,3,21,1467,Kelas B
2441,CS3553,6,14,1098,Kelas B
2442,CS3554,40,17,1305,Kelas B
2443,CS3555,118,18,1194,Kelas C
2444,CS3556,122,13,853,Kelas D
2445,CS3557,7,24,1872,Kelas A
2446,CS3558,13,20,1449,Kelas B
2447,CS3559,22,23,1536,Kelas A
2448,CS3560,3,20,1473,Kelas B
2449,CS3561,42,28,1967,Kelas A
2450,CS3562,92,16,1274,Kelas B
2451,CS3563,16,21,1486,Kelas B
2452,CS3564,53,20,1330,Kelas B
2453,CS3565,27,13,876,Kelas D
2454,CS3566,15,21,1505,Kelas B
2455,CS3567,153,15,1044,Kelas C
2456,CS3568,47,26,1863,Kelas A
2457,CS3569,33,23,1668,Kelas A
2458,CS3570,2,23,1550,Kelas A
2459,CS3571,54,19,1276,Kelas B
2460,CS3572,226,19,1323,Kelas C
2461,CS3573,251,13,952,Kelas E
2462,CS3574,19,22,1482,Kelas A
2463,CS3575,18,16,1069,Kelas B
2464,CS3576,70,20,1414,Kelas B
2465,CS3577,21,20,1388,Kelas B
2466,CS3578,119,15,1000,Kelas C
2467,CS3579,79,24,1566,Kelas A
2468,CS3580,426,19,1413,Kelas E
2469,CS3581,62,20,1350,Kelas B
2470,CS3582,173,20,1459,Kelas C
2471,CS3583,37,17,1084,Kelas B
2472,CS3584,24,20,1564,Kelas B
2473,CS3585,38,15,1096,Kelas B
2474,CS3586,54,23,1675,Kelas A
2475,CS3587,102,21,1466,Kelas C
2476,CS3588,33,25,1815,Kelas A
2477,CS3589,73,20,1388,Kelas B
2478,CS3590,73,16,1067,Kelas B
2479,CS3591,72,28,1757,Kelas A
2480,CS3592,12,27,1804,Kelas A
2481,CS3593,10,23,1649,Kelas A
2482,CS3594,67,26,1999,Kelas A
2483,CS3595,7,19,1293,Kelas B
2484,CS3596,14,22,1601,Kelas A
2485,CS3597,64,23,1618,Kelas A
2486,CS3598,96,20,1398,Kelas B
2487,CS3599,66,20,1375,Kelas B
2488,CS3600,103,17,1138,Kelas B
2489,CS3601,103,11,768,Kelas D
2490,CS3602,19,20,1566,Kelas B
2491,CS3603,53,16,1050,Kelas B
2492,CS3604,11,19,1175,Kelas B
2493,CS3605,64,16,998,Kelas B
2494,CS3606,28,16,1150,Kelas B
2495,CS3607,16,20,1432,Kelas B
2496,CS3608,119,17,1159,Kelas C
2497,CS3609,39,18,1202,Kelas B
2498,CS3610,25,28,1910,Kelas A
2499,CS3611,33,22,1729,Kelas A
2500,CS3612,63,26,1650,Kelas A
2501,CS3613,94,18,1397,Kelas B
2502,CS3614,58,20,1328,Kelas B
2503,CS3615,56,31,2263,Kelas A
2504,CS3616,58,15,1023,Kelas B
2505,CS3617,25,22,1606,Kelas A
2506,CS3618,141,23,1539,Kelas C
2507,CS3619,5,25,1740,Kelas A
2508,CS3620,21,22,1518,Kelas A
2509,CS3621,81,28,1885,Kelas A
2510,CS3622,14,24,1760,Kelas A
2511,CS3623,61,22,1539,Kelas A
2512,CS3624,157,23,1613,Kelas C
2513,CS3625,68,16,1087,Kelas B
2514,CS3626,76,23,1521,Kelas A
2515,CS3627,108,19,1259,Kelas C
2516,CS3628,47,21,1296,Kelas B
2517,CS3629,2,20,1364,Kelas B
2518,CS3630,23,25,1821,Kelas A
2519,CS3631,34,22,1481,Kelas A
2520,CS3632,4,27,1947,Kelas A
2521,CS3633,95,17,1263,Kelas B
2522,CS3634,96,15,1008,Kelas D
2523,CS3635,43,22,1559,Kelas A
2524,CS3636,12,14,932,Kelas D
2525,CS3637,38,25,1752,Kelas A
2526,CS3638,52,13,868,Kelas D
2527,CS3639,8,20,1396,Kelas B
2528,CS3640,39,17,1117,Kelas B
2529,CS3641,38,21,1454,Kelas B
2530,CS3642,223,14,977,Kelas C
2531,CS3643,67,18,1153,Kelas B
2532,CS3644,35,18,1188,Kelas B
2533,CS3645,39,27,1887,Kelas A
2534,CS3646,71,22,1494,Kelas A
2535,CS3647,14,19,1223,Kelas B
2536,CS3648,4,17,1054,Kelas B
2537,CS3649,20,21,1450,Kelas B
2538,CS3650,130,20,1353,Kelas C
2539,CS3651,180,18,1285,Kelas C
2540,CS3652,39,19,1362,Kelas B
2541,CS3653,29,22,1456,Kelas B
2542,CS3654,41,19,1627,Kelas B
2543,CS3655,48,22,1428,Kelas B
2544,CS3656,279,17,1237,Kelas C
2545,CS3657,54,22,1560,Kelas A
2546,CS3658,48,27,1732,Kelas A
2547,CS3659,31,21,1529,Kelas B
2548,CS3660,40,15,1107,Kelas B
2549,CS3661,8,24,1614,Kelas A
2550,CS3662,42,23,1721,Kelas A
2551,CS3663,45,17,1177,Kelas B
2552,CS3664,11,20,1462,Kelas B
2553,CS3665,80,14,1040,Kelas D
2554,CS3666,150,19,1333,Kelas C
2555,CS3667,29,19,1286,Kelas B
2556,CS3668,136,17,1276,Kelas C
2557,CS3669,8,15,1109,Kelas B
2558,CS3670,22,20,1344,Kelas B
2559,CS3671,110,21,1341,Kelas C
2560,CS3672,54,20,1546,Kelas B
2561,CS3673,3,24,1954,Kelas A
2562,CS3674,206,17,1181,Kelas C
2563,CS3675,39,17,1157,Kelas B
2564,CS3676,43,20,1273,Kelas B
2565,CS3677,14,12,784,Kelas D
2566,CS3678,46,18,1306,Kelas B
2567,CS3679,244,20,1326,Kelas C
2568,CS3680,91,13,1036,Kelas D
2569,CS3681,5,21,1329,Kelas B
2570,CS3682,194,19,1344,Kelas C
2571,CS3683,21,21,1535,Kelas B
2572,CS3684,502,15,1008,Kelas E
2573,CS3685,12,24,1601,Kelas A
2574,CS3686,141,19,1345,Kelas C
2575,CS3687,31,15,1108,Kelas B
2576,CS3688,16,27,2014,Kelas A
2577,CS3689,75,21,1515,Kelas B
2578,CS3690,21,19,1362,Kelas B
2579,CS3691,232,15,1027,Kelas C
2580,CS3692,58,25,1804,Kelas A
2581,CS3693,280,16,1182,Kelas C
2582,CS3694,86,19,1377,Kelas B
2583,CS3695,3,24,1587,Kelas A
2584,CS3696,207,21,1387,Kelas C
2585,CS3697,12,21,1521,Kelas B
2586,CS3698,12,14,854,Kelas D
2587,CS3699,28,24,1692,Kelas A
2588,CS3700,35,11,884,Kelas D
2589,CS3701,156,16,1296,Kelas C
2590,CS3702,67,30,2175,Kelas A
2591,CS3703,111,19,1340,Kelas C
2592,CS3704,222,17,1188,Kelas C
2593,CS3705,64,23,1684,Kelas A
2594,CS3706,12,29,1929,Kelas A
2595,CS3707,11,18,1226,Kelas B
2596,CS3708,16,19,1454,Kelas B
2597,CS3709,58,15,1040,Kelas B
2598,CS3710,3,22,1446,Kelas B
2599,CS3711,242,24,1852,Kelas C
2600,CS3712,22,20,1497,Kelas B
2601,CS3713,54,25,1752,Kelas A
2602,CS3714,36,22,1612,Kelas A
2603,CS3715,21,19,1382,Kelas B
2604,CS3716,33,14,919,Kelas D
2605,CS3717,128,11,614,Kelas D
2606,CS3718,72,21,1485,Kelas B
2607,CS3719,7,18,1430,Kelas B
2608,CS3720,54,17,1162,Kelas B
2609,CS3721,10,29,1965,Kelas A
2610,CS3722,48,13,901,Kelas D
2611,CS3723,41,18,1305,Kelas B
2612,CS3724,204,18,1235,Kelas C
2613,CS3725,22,14,921,Kelas D
2614,CS3726,23,27,1927,Kelas A
2615,CS3727,109,25,1839,Kelas A
2616,CS3728,21,15,1006,Kelas B
2617,CS3729,89,22,1618,Kelas A
2618,CS3730,16,17,1270,Kelas B
2619,CS3731,77,16,1043,Kelas B
2620,CS3732,172,18,1283,Kelas C
2621,CS3733,2,22,1593,Kelas A
2622,CS3734,102,20,1355,Kelas C
2623,CS3735,229,25,1776,Kelas C
2624,CS3736,101,20,1314,Kelas C
2625,CS3737,9,15,1111,Kelas B
2626,CS3738,37,19,1165,Kelas B
2627,CS3739,26,25,1657,Kelas A
2628,CS3740,6,17,1071,Kelas B
2629,CS3741,11,19,1305,Kelas B
2630,CS3742,10,21,1413,Kelas B
2631,CS3743,21,19,1424,Kelas B
2632,CS3744,5,22,1654,Kelas A
2633,CS3745,74,17,1178,Kelas B
2634,CS3746,75,19,1475,Kelas B
2635,CS3747,11,20,1449,Kelas B
2636,CS3748,115,13,829,Kelas D
2637,CS3749,13,23,1658,Kelas A
2638,CS3750,30,17,1262,Kelas B
2639,CS3751,39,21,1515,Kelas B
2640,CS3752,34,26,1922,Kelas A
2641,CS3753,105,20,1412,Kelas C
2642,CS3754,97,25,1886,Kelas A
2643,CS3755,76,22,1442,Kelas B
2644,CS3756,32,19,1271,Kelas B
2645,CS3757,169,21,1463,Kelas C
2646,CS3758,236,22,1493,Kelas C
2647,CS3759,119,23,1646,Kelas A
2648,CS3760,171,22,1348,Kelas C
2649,CS3761,34,24,1732,Kelas A
2650,CS3762,22,22,1508,Kelas A
2651,CS3763,2,15,1101,Kelas B
2652,CS3764,88,16,926,Kelas D
2653,CS3765,77,17,1080,Kelas B
2654,CS3766,180,7,561,Kelas D
2655,CS3767,74,21,1336,Kelas B
2656,CS3768,25,21,1597,Kelas A
2657,CS3769,19,22,1403,Kelas B
2658,CS3770,36,28,1914,Kelas A
2659,CS3771,13,24,1777,Kelas A
2660,CS3772,83,17,1096,Kelas B
2661,CS3773,19,21,1431,Kelas B
2662,CS3774,339,18,1199,Kelas E
2663,CS3775,19,26,1773,Kelas A
2664,CS3776,71,23,1698,Kelas A
2665,CS3777,10,22,1591,Kelas A
2666,CS3778,26,31,2055,Kelas A
2667,CS3779,11,20,1494,Kelas B
2668,CS3780,43,13,794,Kelas D
2669,CS3781,2,12,885,Kelas D
2670,CS3782,221,14,1088,Kelas C
2671,CS3783,26,19,1505,Kelas B
2672,CS3784,76,18,1268,Kelas B
2673,CS3785,50,21,1616,Kelas A
2674,CS3786,48,18,1254,Kelas B
2675,CS3787,5,22,1558,Kelas A
2676,CS3788,74,22,1292,Kelas B
2677,CS3789,1,20,1509,Kelas B
2678,CS3790,1,19,1410,Kelas B
2679,CS3791,1,25,1761,Kelas A
2680,CS3792,126,13,1017,Kelas D
2681,CS3793,28,27,1694,Kelas A
2682,CS3794,60,25,1704,Kelas A
2683,CS3795,30,26,1885,Kelas A
2684,CS3796,36,19,1312,Kelas B
2685,CS3797,5,19,1273,Kelas B
2686,CS3798,101,19,1458,Kelas C
2687,CS3799,153,36,2513,Kelas A
2688,CS3800,11,16,1022,Kelas B
2689,CS3801,62,20,1422,Kelas B
2690,CS3802,28,25,1794,Kelas A
2691,CS3803,357,14,951,Kelas E
2692,CS3804,241,21,1591,Kelas C
2693,CS3805,97,35,2453,Kelas A
2694,CS3806,162,14,1030,Kelas C
2695,CS3807,73,20,1522,Kelas B
2696,CS3808,33,26,2058,Kelas A
2697,CS3809,38,21,1418,Kelas B
2698,CS3810,214,14,1027,Kelas C
2699,CS3811,101,18,1386,Kelas C
2700,CS3812,26,26,1789,Kelas A
2701,CS3813,90,24,1641,Kelas A
2702,CS3814,46,17,1228,Kelas B
2703,CS3815,195,14,1018,Kelas C
2704,CS3816,39,19,1376,Kelas B
2705,CS3817,18,29,2094,Kelas A
2706,CS3818,119,18,1299,Kelas C
2707,CS3819,173,27,1920,Kelas A
2708,CS3820,79,20,1314,Kelas B
2709,CS3821,36,30,2240,Kelas A
2710,CS3822,6,29,2101,Kelas A
2711,CS3823,5,24,1699,Kelas A
2712,CS3824,76,22,1420,Kelas B
2713,CS3825,155,17,1193,Kelas C
2714,CS3826,39,24,1583,Kelas A
2715,CS3827,236,21,1487,Kelas C
2716,CS3828,92,28,2055,Kelas A
2717,CS3829,40,19,1273,Kelas B
2718,CS3830,68,21,1526,Kelas B
2719,CS3831,22,20,1317,Kelas B
2720,CS3832,43,21,1450,Kelas B
2721,CS3833,169,19,1339,Kelas C
2722,CS3834,12,23,1642,Kelas A
2723,CS3835,160,9,659,Kelas D
2724,CS3836,35,22,1541,Kelas A
2725,CS3837,235,11,799,Kelas E
2726,CS3838,157,18,1311,Kelas C
2727,CS3839,19,29,2028,Kelas A
2728,CS3840,102,25,1558,Kelas A
2729,CS3841,192,20,1193,Kelas C
2730,CS3842,183,29,2124,Kelas A
2731,CS3843,118,18,1373,Kelas C
2732,CS3844,96,22,1544,Kelas A
2733,CS3845,28,17,1246,Kelas B
2734,CS3846,10,18,1063,Kelas B
2735,CS3847,424,20,1266,Kelas E
2736,CS3848,227,23,1607,Kelas C
2737,CS3849,214,20,1372,Kelas C
2738,CS3850,1,19,1462,Kelas B
2739,CS3851,46,28,2072,Kelas A
2740,CS3852,20,20,1190,Kelas B
2741,CS3853,107,19,1382,Kelas C
2742,CS3854,32,18,1477,Kelas B
2743,CS3855,27,16,1096,Kelas B
2744,CS3856,187,14,925,Kelas C
2745,CS3857,79,19,1227,Kelas B
2746,CS3858,175,15,1105,Kelas C
2747,CS3859,112,19,1322,Kelas C
2748,CS3860,10,21,1653,Kelas A
2749,CS3861,29,16,1101,Kelas B
2750,CS3862,47,22,1571,Kelas A
2751,CS3863,33,23,1663,Kelas A
2752,CS3864,140,25,1880,Kelas A
2753,CS3865,134,17,1248,Kelas C
2754,CS3866,2,17,1200,Kelas B
2755,CS3867,210,14,933,Kelas C
2756,CS3868,18,24,1650,Kelas A
2757,CS3869,216,22,1647,Kelas C
2758,CS3870,21,14,1108,Kelas B
2759,CS3871,3,21,1402,Kelas B
2760,CS3872,16,17,1199,Kelas B
2761,CS3873,20,17,1112,Kelas B
2762,CS3874,12,21,1473,Kelas B
2763,CS3875,110,22,1460,Kelas C
2764,CS3876,50,29,1993,Kelas A
2765,CS3877,4,22,1383,Kelas B
2766,CS3878,19,14,1060,Kelas B
2767,CS3879,35,24,1920,Kelas A
2768,CS3880,171,22,1618,Kelas C
2769,CS3881,3,20,1439,Kelas B
2770,CS3882,78,19,1415,Kelas B
2771,CS3883,81,21,1546,Kelas B
2772,CS3884,11,24,1859,Kelas A
2773,CS3885,15,28,2129,Kelas A
2774,CS3886,95,18,1310,Kelas B
2775,CS3887,53,18,1366,Kelas B
2776,CS3888,28,20,1339,Kelas B
2777,CS3889,174,21,1374,Kelas C
2778,CS3890,25,20,1514,Kelas B
2779,CS3891,12,21,1402,Kelas B
2780,CS3892,149,13,863,Kelas D
2781,CS3893,27,18,1289,Kelas B
2782,CS3894,84,23,1765,Kelas A
2783,CS3895,97,25,1562,Kelas A
2784,CS3896,28,18,1320,Kelas B
2785,CS3897,66,30,2141,Kelas A
2786,CS3898,118,22,1498,Kelas C
2787,CS3899,51,17,1260,Kelas B
2788,CS3900,2,30,2077,Kelas A
2789,CS3901,46,17,1145,Kelas B
2790,CS3902,31,16,1126,Kelas B
2791,CS3903,141,21,1548,Kelas C
2792,CS3904,28,24,1704,Kelas A
2793,CS3905,247,13,854,Kelas E
2794,CS3906,95,18,1321,Kelas B
2795,CS3907,12,24,1810,Kelas A
2796,CS3908,48,20,1553,Kelas B
2797,CS3909,96,28,1832,Kelas A
2798,CS3910,15,20,1331,Kelas B
2799,CS3911,11,31,2229,Kelas A
2800,CS3912,216,20,1263,Kelas C
2801,CS3913,119,17,1159,Kelas C
2802,CS3914,52,21,1465,Kelas B
2803,CS3915,241,18,1208,Kelas C
2804,CS3916,96,15,1154,Kelas B
2805,CS3917,18,22,1637,Kelas A
2806,CS3918,12,27,2046,Kelas A
2807,CS3919,26,21,1478,Kelas B
2808,CS3920,48,17,1289,Kelas B
2809,CS3921,115,17,1272,Kelas C
2810,CS3922,53,11,775,Kelas D
2811,CS3923,219,21,1479,Kelas C
2812,CS3924,57,28,2075,Kelas A
2813,CS3925,9,19,1276,Kelas B
2814,CS3926,2,20,1454,Kelas B
2815,CS3927,123,26,1854,Kelas A
2816,CS3928,136,24,1616,Kelas A
2817,CS3929,3,22,1559,Kelas A
2818,CS3930,197,17,1234,Kelas C
2819,CS3931,230,10,648,Kelas E
2820,CS3932,43,20,1466,Kelas B
2821,CS3933,137,24,1694,Kelas A
2822,CS3934,128,22,1532,Kelas C
2823,CS3935,43,23,1549,Kelas A
2824,CS3936,100,21,1470,Kelas C
2825,CS3937,159,16,1149,Kelas C
2826,CS3938,279,15,963,Kelas E
2827,CS3939,25,20,1344,Kelas B
2828,CS3940,11,16,1021,Kelas B
2829,CS3941,121,23,1575,Kelas A
2830,CS3942,7,21,1428,Kelas B
2831,CS3943,26,22,1522,Kelas A
2832,CS3944,53,18,1348,Kelas B
2833,CS3945,58,18,1316,Kelas B
2834,CS3946,43,24,1348,Kelas A
2835,CS3947,34,23,1708,Kelas A
2836,CS3948,11,28,2158,Kelas A
2837,CS3949,15,14,958,Kelas D
2838,CS3950,31,19,1249,Kelas B
2839,CS3951,85,17,1239,Kelas B
2840,CS3952,29,18,1190,Kelas B
2841,CS3953,124,23,1675,Kelas A
2842,CS3954,19,23,1738,Kelas A
2843,CS3955,13,17,1230,Kelas B
2844,CS3956,10,22,1665,Kelas A
2845,CS3957,34,19,1288,Kelas B
2846,CS3958,2,23,1534,Kelas A
2847,CS3959,5,19,1344,Kelas B
2848,CS3960,19,19,1416,Kelas B
2849,CS3961,57,20,1439,Kelas B
2850,CS3962,3,16,1224,Kelas B
2851,CS3963,20,23,1629,Kelas A
2852,CS3964,9,25,1871,Kelas A
2853,CS3965,118,14,952,Kelas D
2854,CS3966,20,21,1523,Kelas B
2855,CS3967,116,16,1215,Kelas C
2856,CS3968,39,23,1662,Kelas A
2857,CS3969,69,22,1448,Kelas B
2858,CS3970,8,20,1427,Kelas B
2859,CS3971,182,20,1309,Kelas C
2860,CS3972,22,27,1956,Kelas A
2861,CS3973,71,15,968,Kelas D
2862,CS3974,111,17,1240,Kelas C
2863,CS3975,42,32,2327,Kelas A
2864,CS3976,376,15,1099,Kelas E
2865,CS3977,100,15,1051,Kelas B
2866,CS3978,109,17,1066,Kelas C
2867,CS3979,110,26,1924,Kelas A
2868,CS3980,39,14,995,Kelas D
2869,CS3981,15,21,1595,Kelas A
2870,CS3982,11,16,1102,Kelas B
2871,CS3983,14,26,2022,Kelas A
2872,CS3984,15,19,1229,Kelas B
2873,CS3985,49,19,1277,Kelas B
2874,CS3986,103,18,1252,Kelas C
2875,CS3987,35,19,1367,Kelas B
2876,CS3988,91,20,1350,Kelas B
2877,CS3989,50,17,1046,Kelas B
2878,CS3990,105,23,1759,Kelas A
2879,CS3991,9,23,1593,Kelas A
2880,CS3992,5,14,920,Kelas D
2881,CS3993,5,20,1385,Kelas B
2882,CS3994,4,19,1274,Kelas B
2883,CS3995,32,15,1044,Kelas B
2884,CS3996,48,24,1642,Kelas A
2885,CS3997,11,19,1323,Kelas B
2886,CS3998,15,18,1353,Kelas B
2887,CS3999,69,23,1703,Kelas A
2888,CS4000,110,20,1369,Kelas C
2889,CS4001,41,30,2086,Kelas A
2890,CS4002,67,21,1408,Kelas B
2891,CS4003,48,21,1360,Kelas B
2892,CS4004,15,23,1683,Kelas A
2893,CS4005,23,20,1313,Kelas B
2894,CS4006,79,19,1206,Kelas B
2895,CS4007,41,21,1464,Kelas B
2896,CS4008,98,17,1246,Kelas B
2897,CS4009,40,12,761,Kelas D
2898,CS4010,5,11,714,Kelas D
2899,CS4011,32,24,1671,Kelas A
2900,CS4012,66,24,1510,Kelas A
2901,CS4013,21,19,1474,Kelas B
2902,CS4014,148,29,2133,Kelas A
2903,CS4015,80,18,1372,Kelas B
2904,CS4016,23,24,1673,Kelas A
2905,CS4017,25,17,1357,Kelas B
2906,CS4018,58,20,1463,Kelas B
2907,CS4019,20,19,1251,Kelas B
2908,CS4020,245,16,1154,Kelas C
2909,CS4021,106,12,918,Kelas D
2910,CS4022,51,24,1840,Kelas A
2911,CS4023,32,25,1811,Kelas A
2912,CS4024,89,19,1444,Kelas B
2913,CS4025,237,22,1612,Kelas C
2914,CS4026,13,20,1351,Kelas B
2915,CS4027,137,21,1467,Kelas C
2916,CS4028,190,19,1416,Kelas C
2917,CS4029,82,18,1284,Kelas B
2918,CS4030,65,26,1979,Kelas A
2919,CS4031,56,18,1436,Kelas B
2920,CS4032,59,20,1487,Kelas B
2921,CS4033,52,22,1638,Kelas A
2922,CS4034,34,23,1631,Kelas A
2923,CS4035,7,19,1308,Kelas B
2924,CS4036,92,13,822,Kelas D
2925,CS4037,25,23,1372,Kelas B
2926,CS4038,51,17,1269,Kelas B
2927,CS4039,1,23,1753,Kelas A
2928,CS4040,85,14,768,Kelas D
2929,CS4041,79,16,1056,Kelas B
2930,CS4042,72,12,841,Kelas D
2931,CS4043,66,18,1283,Kelas B
2932,CS4044,39,20,1370,Kelas B
2933,CS4045,62,15,945,Kelas D
2934,CS4046,95,11,788,Kelas D
2935,CS4047,40,17,1221,Kelas B
2936,CS4048,34,31,2358,Kelas A
2937,CS4049,101,22,1322,Kelas C
2938,CS4050,121,22,1553,Kelas C
2939,CS4051,16,17,1221,Kelas B
2940,CS4052,62,14,966,Kelas D
2941,CS4053,22,21,1435,Kelas B
2942,CS4054,28,27,1691,Kelas A
2943,CS4055,153,17,1063,Kelas C
2944,CS4056,101,19,1358,Kelas C
2945,CS4057,60,15,975,Kelas D
2946,CS4058,227,16,1117,Kelas C
2947,CS4059,120,19,1274,Kelas C
2948,CS4060,139,16,1200,Kelas C
2949,CS4061,95,15,1037,Kelas D
2950,CS4062,4,21,1438,Kelas B
2951,CS4063,34,19,1300,Kelas B
2952,CS4064,1,26,1778,Kelas A
2953,CS4065,33,28,1996,Kelas A
2954,CS4066,27,22,1554,Kelas A
2955,CS4067,32,16,1223,Kelas B
2956,CS4068,4,19,1414,Kelas B
2957,CS4069,185,17,1127,Kelas C
2958,CS4070,2,28,1941,Kelas A
2959,CS4071,61,22,1549,Kelas A
2960,CS4072,47,17,1214,Kelas B
2961,CS4073,24,18,1226,Kelas B
2962,CS4074,103,34,2462,Kelas A
2963,CS4075,95,21,1660,Kelas A
2964,CS4076,7,26,1873,Kelas A
2965,CS4077,2,26,1634,Kelas A
2966,CS4078,25,21,1419,Kelas B
2967,CS4079,90,14,934,Kelas D
2968,CS4080,69,23,1646,Kelas A
2969,CS4081,21,25,1715,Kelas A
2970,CS4082,4,22,1611,Kelas A
2971,CS4083,40,24,1761,Kelas A
2972,CS4084,35,13,913,Kelas D
2973,CS4085,13,17,1211,Kelas B
2974,CS4086,206,22,1345,Kelas C
2975,CS4087,23,17,1106,Kelas B
2976,CS4088,4,19,1347,Kelas B
2977,CS4089,96,17,1164,Kelas B
2978,CS4090,60,21,1359,Kelas B
2979,CS4091,13,21,1435,Kelas B
2980,CS4092,176,18,1219,Kelas C
2981,CS4093,144,15,1039,Kelas C
2982,CS4094,230,18,1327,Kelas C
2983,CS4095,42,23,1604,Kelas A
2984,CS4096,26,20,1481,Kelas B
2985,CS4097,24,19,1409,Kelas B
2986,CS4098,3,27,2106,Kelas A
2987,CS4099,168,19,1348,Kelas C
2988,CS4100,37,17,1161,Kelas B
2989,CS4101,26,20,1349,Kelas B
2990,CS4102,19,21,1418,Kelas B
2991,CS4103,41,28,1997,Kelas A
2992,CS4104,70,21,1439,Kelas B
2993,CS4105,51,13,942,Kelas D
2994,CS4106,169,20,1355,Kelas C
2995,CS4107,135,22,1500,Kelas C
2996,CS4108,34,20,1464,Kelas B
2997,CS4109,7,20,1284,Kelas B
2998,CS4110,78,24,1801,Kelas A
2999,CS4111,47,26,1906,Kelas A
3000,CS4112,408,11,814,Kelas E
3001,CS4113,77,18,1241,Kelas B
3002,CS4114,39,12,805,Kelas D
3003,CS4115,92,24,1763,Kelas A
3004,CS4116,239,25,1657,Kelas C
3005,CS4117,30,12,709,Kelas D
3006,CS4118,84,25,1803,Kelas A
3007,CS4119,120,18,1123,Kelas C
3008,CS4120,227,27,1718,Kelas C
3009,CS4121,287,17,1274,Kelas C
3010,CS4122,73,16,1143,Kelas B
3011,CS4123,6,27,1701,Kelas A
3012,CS4124,58,19,1352,Kelas B
3013,CS4125,245,15,967,Kelas E
3014,CS4126,39,13,875,Kelas D
3015,CS4127,28,20,1561,Kelas B
3016,CS4128,8,22,1741,Kelas A
3017,CS4129,115,20,1319,Kelas C
3018,CS4130,24,23,1725,Kelas A
3019,CS4131,99,21,1478,Kelas C
3020,CS4132,40,19,1274,Kelas B
3021,CS4133,9,24,1693,Kelas A
3022,CS4134,68,18,1220,Kelas B
3023,CS4135,30,14,941,Kelas D
3024,CS4136,217,24,1621,Kelas C
3025,CS4137,41,17,1202,Kelas B
3026,CS4138,27,15,1045,Kelas B
3027,CS4139,159,31,2099,Kelas A
3028,CS4140,1,22,1489,Kelas B
3029,CS4141,39,23,1735,Kelas A
3030,CS4142,24,19,1364,Kelas B
3031,CS4143,223,14,928,Kelas E
3032,CS4144,11,27,1962,Kelas A
3033,CS4145,101,24,1593,Kelas A
3034,CS4146,47,24,1592,Kelas A
3035,CS4147,26,25,1739,Kelas A
3036,CS4148,39,17,1242,Kelas B
3037,CS4149,69,20,1358,Kelas B
3038,CS4150,237,20,1376,Kelas C
3039,CS4151,65,12,959,Kelas D
3040,CS4152,11,21,1531,Kelas B
3041,CS4153,4,15,1127,Kelas B
3042,CS4154,52,24,1619,Kelas A
3043,CS4155,2,17,1169,Kelas B
3044,CS4156,39,12,997,Kelas D
3045,CS4157,208,22,1418,Kelas C
3046,CS4158,93,21,1586,Kelas A
3047,CS4159,213,15,1081,Kelas C
3048,CS4160,25,22,1512,Kelas A
3049,CS4161,16,19,1364,Kelas B
3050,CS4162,37,16,1068,Kelas B
3051,CS4163,129,25,1816,Kelas A
3052,CS4164,191,15,1136,Kelas C
3053,CS4165,12,22,1559,Kelas A
3054,CS4166,146,16,1049,Kelas C
3055,CS4167,37,26,1681,Kelas A
3056,CS4168,112,14,918,Kelas D
3057,CS4169,88,20,1489,Kelas B
3058,CS4170,72,15,1012,Kelas B
3059,CS4171,24,19,1169,Kelas B
3060,CS4172,41,18,1195,Kelas B
3061,CS4173,246,16,1155,Kelas C
